date	store	Avg daily sales	Basket size, pieces	Basket size, value	Days open	Margin, value	Receipts	Sales	Visitors
2016-02-01	1049	3398.0	15.0	74.0	25.0	28104.0	0.0	170607.0	4344.0
2016-02-01	1044	1683.0	4.0	190.0	103.0	0.0	0.0	28413.0	8464.0
2016-02-01	1045	1722.0	1.0	110.0	103.0	5896421.0	0.0	454209.0	23388.0
2016-02-01	1047	6779.0	15.0	164.0	48.0	90087.0	0.0	126392.0	11800.0
2016-02-01	1042	9868.0	2.0	93.0	154.0	3200209.0	4209.0	261420.0	17858.0
2016-02-01	1043	5681.0	8.0	177.0	111.0	2104887.0	0.0	275353.0	12405.0
2016-02-01	1069	4927.0	15.0	135.0	136.0	0.0	0.0	153490.0	1952.0
2016-02-01	1041	2741.0	7.0	121.0	74.0	38110.0	0.0	15947.0	1003.0
2016-02-01	1068	311.0	6.0	90.0	49.0	236207.0	0.0	94708.0	5671.0
2016-02-01	1033	976.0	12.0	101.0	53.0	0.0	0.0	175867.0	9639.0
2016-02-01	1032	4651.0	3.0	24.0	44.0	138155.0	0.0	40367.0	3641.0
2016-02-01	1030	2479.0	13.0	190.0	71.0	211880.0	0.0	394527.0	26933.0
2016-02-01	1031	2303.0	21.0	221.0	52.0	24739.0	0.0	259645.0	21776.0
2016-02-01	1035	4895.0	11.0	186.0	102.0	0.0	0.0	119531.0	11083.0
2016-02-01	1034	12547.0	21.0	163.0	33.0	2723936.0	2637.0	221854.0	23054.0
2016-02-01	1036	3623.0	12.0	58.0	89.0	0.0	0.0	28805.0	10381.0
2016-02-01	1037	2502.0	2.0	144.0	23.0	0.0	0.0	93172.0	51985.0
2018-01-01	1039	7043.0	3.0	130.0	144.0	60666.0	12361.0	119273.0	36355.0
2018-01-01	1038	6343.0	7.0	81.0	79.0	82461.0	1087.0	52060.0	8544.0
2018-01-01	1028	7356.0	8.0	24.0	100.0	234677.0	8903.0	299892.0	25735.0
2018-01-01	1029	30029.0	20.0	206.0	68.0	359568.0	7436.0	171091.0	61395.0
2018-01-01	1065	6439.0	8.0	126.0	92.0	24843.0	7019.0	39590.0	23462.0
2018-01-01	1058	1870.0	12.0	123.0	35.0	59686.0	744.0	108727.0	7069.0
2018-01-01	1064	7040.0	6.0	135.0	153.0	138507.0	3436.0	123532.0	19892.0
2018-01-01	1070	3981.0	7.0	127.0	91.0	152517.0	4396.0	295468.0	132308.0
2018-01-01	1066	3616.0	12.0	77.0	157.0	71193.0	6760.0	184972.0	23076.0
2018-01-01	1063	10567.0	8.0	130.0	89.0	62566.0	7611.0	251637.0	46576.0
2018-01-01	1062	2035.0	4.0	66.0	38.0	28841.0	5563.0	110004.0	39359.0
2018-01-01	1048	5296.0	3.0	134.0	152.0	156903.0	7173.0	99842.0	19690.0
2018-01-01	1060	4960.0	12.0	47.0	21.0	148199.0	5099.0	104674.0	56473.0
2018-01-01	1061	32887.0	7.0	294.0	43.0	641650.0	8483.0	942158.0	46304.0
2018-01-01	1049	1955.0	5.0	62.0	143.0	166861.0	3736.0	146393.0	13136.0
2018-01-01	1050	1998.0	15.0	58.0	108.0	31470.0	4478.0	206392.0	26084.0
2018-01-01	1044	7035.0	16.0	100.0	113.0	238689.0	4751.0	55665.0	26831.0
2018-01-01	1045	8370.0	4.0	123.0	113.0	155662.0	8338.0	95064.0	39532.0
2018-01-01	1047	18558.0	23.0	233.0	89.0	170461.0	3681.0	571644.0	13597.0
2018-01-01	1042	10883.0	20.0	37.0	35.0	231887.0	9363.0	266877.0	4479.0
2018-01-01	1043	6268.0	13.0	184.0	151.0	231802.0	12347.0	383205.0	15820.0
2018-01-01	1069	2301.0	14.0	61.0	49.0	98015.0	6929.0	247080.0	25748.0
2018-01-01	1041	2271.0	24.0	38.0	164.0	51738.0	465.0	47092.0	3349.0
2018-01-01	1033	5404.0	13.0	141.0	26.0	74177.0	6646.0	216516.0	13648.0
2018-01-01	1032	5389.0	19.0	70.0	72.0	215176.0	5131.0	115545.0	8761.0
2018-01-01	1030	8852.0	11.0	157.0	68.0	171667.0	5262.0	281946.0	36005.0
2018-01-01	1031	3442.0	25.0	181.0	135.0	109133.0	5511.0	372818.0	15848.0
2018-01-01	1035	6185.0	10.0	54.0	62.0	40820.0	9060.0	93919.0	11446.0
2018-01-01	1034	10699.0	2.0	67.0	13.0	195290.0	4798.0	119620.0	13524.0
2018-01-01	1036	7247.0	23.0	152.0	18.0	100188.0	3601.0	206680.0	22466.0
2018-01-01	1037	14049.0	7.0	76.0	46.0	279054.0	14527.0	206453.0	28479.0
2018-05-01	1039	2082.0	18.0	56.0	81.0	80259.0	3294.0	96368.0	14362.0
2018-05-01	1038	5063.0	2.0	68.0	127.0	38221.0	5630.0	120283.0	5366.0
2018-05-01	1028	4568.0	11.0	178.0	70.0	296054.0	4508.0	167200.0	19190.0
2018-05-01	1029	14218.0	2.0	223.0	149.0	160391.0	12691.0	812959.0	53775.0
2018-05-01	1065	1526.0	14.0	185.0	48.0	61704.0	743.0	35030.0	7265.0
2018-05-01	1058	2625.0	7.0	104.0	164.0	128289.0	2677.0	112188.0	38778.0
2018-05-01	1064	1051.0	7.0	32.0	140.0	13067.0	2806.0	27718.0	26460.0
2018-05-01	1070	5611.0	11.0	62.0	144.0	160677.0	7099.0	302130.0	24310.0
2018-05-01	1066	3581.0	5.0	126.0	28.0	26894.0	323.0	52186.0	8729.0
2018-05-01	1063	5728.0	9.0	165.0	74.0	121973.0	3172.0	109360.0	19096.0
2018-05-01	1062	5213.0	2.0	224.0	98.0	136551.0	748.0	62105.0	5173.0
2018-05-01	1048	2337.0	6.0	95.0	39.0	69170.0	858.0	71638.0	10100.0
2018-05-01	1060	6022.0	12.0	93.0	36.0	91727.0	1076.0	154157.0	22317.0
2018-05-01	1061	8566.0	19.0	80.0	102.0	785052.0	9536.0	895314.0	15971.0
2018-05-01	1049	3700.0	17.0	82.0	73.0	96461.0	1656.0	92910.0	18335.0
2018-05-01	1050	888.0	15.0	39.0	30.0	151936.0	746.0	70346.0	30099.0
2018-05-01	1044	24808.0	17.0	40.0	39.0	123728.0	4617.0	324351.0	25126.0
2018-05-01	1045	4061.0	12.0	110.0	64.0	144840.0	6340.0	110585.0	9597.0
2018-05-01	1051	3398.0	26.0	77.0	39.0	81280.0	4731.0	85786.0	10680.0
2018-05-01	1047	3035.0	24.0	32.0	164.0	209635.0	2481.0	393385.0	23452.0
2018-05-01	1042	803.0	9.0	33.0	123.0	110819.0	4787.0	217788.0	11196.0
2018-05-01	1043	1143.0	9.0	30.0	158.0	224304.0	6050.0	119167.0	16950.0
2018-05-01	1069	4303.0	14.0	113.0	94.0	45603.0	2915.0	102017.0	2274.0
2018-05-01	1041	3772.0	22.0	261.0	87.0	59854.0	4263.0	55722.0	1756.0
2018-05-01	1033	8034.0	14.0	53.0	84.0	133014.0	1569.0	227572.0	31789.0
2018-05-01	1032	2958.0	3.0	50.0	71.0	107396.0	3787.0	26173.0	15231.0
2018-05-01	1030	1847.0	15.0	67.0	118.0	103951.0	8331.0	351373.0	48888.0
2018-05-01	1031	9375.0	7.0	100.0	59.0	94214.0	11233.0	193422.0	12243.0
2018-05-01	1035	2727.0	3.0	43.0	157.0	141810.0	858.0	209213.0	16378.0
2018-05-01	1034	9387.0	4.0	43.0	107.0	93686.0	5050.0	170753.0	5764.0
2018-05-01	1036	3044.0	3.0	142.0	159.0	47757.0	4002.0	31159.0	32701.0
2018-05-01	1037	14248.0	10.0	38.0	167.0	234561.0	12517.0	416571.0	54032.0
2016-06-01	1039	7780.0	2.0	189.0	128.0	0.0	0.0	157627.0	10020.0
2016-06-01	1038	6220.0	2.0	161.0	114.0	0.0	0.0	313298.0	34498.0
2016-06-01	1028	7258.0	11.0	140.0	78.0	0.0	0.0	112435.0	20145.0
2016-06-01	1029	13024.0	18.0	125.0	120.0	933107.0	0.0	330503.0	37456.0
2016-06-01	1065	1107.0	5.0	163.0	77.0	15499.0	0.0	138655.0	16246.0
2016-06-01	1058	12727.0	16.0	46.0	37.0	69436.0	0.0	286671.0	20942.0
2016-06-01	1064	3616.0	9.0	136.0	119.0	73288.0	0.0	78650.0	4408.0
2016-06-01	1070	9359.0	10.0	82.0	43.0	230388.0	0.0	160047.0	16703.0
2016-06-01	1066	4809.0	4.0	122.0	90.0	30258.0	0.0	39279.0	5484.0
2016-06-01	1063	4177.0	13.0	101.0	104.0	75897.0	0.0	100397.0	13248.0
2016-06-01	1062	4343.0	9.0	98.0	99.0	42162.0	0.0	142755.0	12528.0
2016-06-01	1048	5157.0	11.0	28.0	113.0	0.0	0.0	191261.0	14663.0
2016-06-01	1060	10344.0	1.0	101.0	85.0	38838.0	0.0	45279.0	47937.0
2016-06-01	1061	30737.0	12.0	435.0	57.0	360626.0	0.0	1114856.0	31084.0
2016-06-01	1049	5690.0	12.0	96.0	112.0	141894.0	0.0	299598.0	16878.0
2016-06-01	1044	1801.0	11.0	143.0	133.0	170102.0	9320.0	211556.0	10327.0
2016-06-01	1045	10890.0	3.0	107.0	135.0	93971.0	0.0	412673.0	22365.0
2016-06-01	1047	6149.0	7.0	165.0	97.0	145517.0	0.0	155362.0	5934.0
2016-06-01	1042	10652.0	5.0	105.0	136.0	0.0	0.0	301102.0	12006.0
2016-06-01	1043	6071.0	12.0	161.0	82.0	87278.0	4556.0	95822.0	5213.0
2016-06-01	1069	3575.0	16.0	128.0	33.0	76389.0	0.0	72474.0	2102.0
2016-06-01	1041	2672.0	1.0	116.0	79.0	90647.0	0.0	121699.0	5598.0
2016-06-01	1068	3063.0	1.0	73.0	18.0	81710.0	0.0	16582.0	6834.0
2016-06-01	1033	5080.0	3.0	79.0	45.0	85394.0	0.0	132296.0	4881.0
2016-06-01	1032	2994.0	10.0	137.0	25.0	171389.0	0.0	86693.0	7479.0
2016-06-01	1030	15823.0	3.0	71.0	32.0	130368.0	0.0	107353.0	43925.0
2016-06-01	1031	23473.0	9.0	77.0	23.0	443152.0	0.0	283515.0	56115.0
2016-06-01	1035	3550.0	15.0	33.0	104.0	102935.0	0.0	140751.0	10218.0
2016-06-01	1034	4377.0	6.0	183.0	48.0	0.0	0.0	233402.0	4896.0
2016-06-01	1036	8098.0	5.0	23.0	77.0	76681.0	0.0	198154.0	4753.0
2016-06-01	1037	14097.0	11.0	148.0	25.0	228783.0	0.0	145244.0	9191.0
2017-08-01	1039	4717.0	11.0	114.0	145.0	124882.0	3596.0	133317.0	14228.0
2017-08-01	1038	1459.0	17.0	161.0	147.0	184528.0	3353.0	324523.0	19537.0
2017-08-01	1028	7935.0	10.0	56.0	124.0	111974.0	1648.0	448311.0	17446.0
2017-08-01	1029	37312.0	17.0	123.0	96.0	381412.0	7908.0	1518597.0	30584.0
2017-08-01	1065	808.0	9.0	120.0	54.0	17470.0	981.0	135432.0	18603.0
2017-08-01	1058	8667.0	11.0	75.0	136.0	346465.0	4133.0	382758.0	68253.0
2017-08-01	1064	2097.0	3.0	143.0	31.0	60220.0	4771.0	40662.0	38729.0
2017-08-01	1070	6595.0	10.0	109.0	103.0	374981.0	9178.0	394541.0	105437.0
2017-08-01	1066	2104.0	6.0	38.0	123.0	59547.0	3530.0	120470.0	9554.0
2017-08-01	1063	1954.0	7.0	217.0	88.0	107820.0	1657.0	78292.0	18759.0
2017-08-01	1062	3953.0	7.0	36.0	66.0	95021.0	1045.0	213165.0	6369.0
2017-08-01	1048	5594.0	17.0	94.0	106.0	31835.0	4506.0	217340.0	12272.0
2017-08-01	1060	6865.0	7.0	37.0	37.0	31315.0	6163.0	123832.0	27737.0
2017-08-01	1061	52216.0	14.0	116.0	168.0	588668.0	5138.0	799042.0	143604.0
2017-08-01	1049	2071.0	9.0	55.0	68.0	131429.0	6765.0	118818.0	54562.0
2017-08-01	1044	8359.0	8.0	81.0	59.0	239634.0	6837.0	222757.0	9601.0
2017-08-01	1045	13649.0	11.0	229.0	48.0	152379.0	5461.0	147194.0	8069.0
2017-08-01	1047	15160.0	9.0	66.0	102.0	113984.0	6826.0	183486.0	25141.0
2017-08-01	1042	4900.0	3.0	145.0	29.0	145089.0	3458.0	75013.0	3154.0
2017-08-01	1043	7398.0	11.0	48.0	30.0	80755.0	6841.0	72757.0	23388.0
2017-08-01	1069	3404.0	6.0	90.0	53.0	68780.0	551.0	70281.0	7276.0
2017-08-01	1041	9470.0	5.0	253.0	115.0	176586.0	1649.0	39019.0	3513.0
2017-08-01	1033	7180.0	10.0	19.0	142.0	128122.0	5101.0	74600.0	15580.0
2017-08-01	1032	4966.0	5.0	70.0	49.0	102859.0	3079.0	102120.0	17978.0
2017-08-01	1030	6527.0	15.0	141.0	40.0	230689.0	1585.0	72918.0	51126.0
2017-08-01	1031	29839.0	20.0	169.0	121.0	631009.0	19285.0	389350.0	49274.0
2017-08-01	1035	5276.0	5.0	89.0	79.0	150579.0	2202.0	47261.0	8425.0
2017-08-01	1034	3750.0	17.0	48.0	59.0	21237.0	3345.0	226587.0	14225.0
2017-08-01	1036	6814.0	10.0	14.0	78.0	132371.0	2833.0	128879.0	25273.0
2017-08-01	1037	5281.0	7.0	82.0	101.0	346126.0	8144.0	63806.0	74439.0
2015-07-01	1039	3691.0	13.0	80.0	29.0	240013.0	12957.0	428834.0	30913.0
2015-07-01	1038	10122.0	4.0	167.0	90.0	342844.0	12576.0	377113.0	70791.0
2015-07-01	1028	4531.0	3.0	119.0	107.0	307747.0	10023.0	477175.0	28609.0
2015-07-01	1029	46252.0	23.0	258.0	90.0	801593.0	9439.0	1904036.0	77151.0
2015-07-01	1065	1770.0	9.0	67.0	147.0	61352.0	5084.0	135795.0	14481.0
2015-07-01	1058	20354.0	3.0	101.0	74.0	375220.0	17366.0	629217.0	53559.0
2015-07-01	1064	3201.0	6.0	59.0	22.0	53811.0	2654.0	60062.0	30341.0
2015-07-01	1066	2537.0	11.0	170.0	158.0	135114.0	2380.0	211814.0	20587.0
2015-07-01	1063	5925.0	4.0	103.0	115.0	67532.0	5834.0	132933.0	30932.0
2015-07-01	1062	5272.0	14.0	183.0	118.0	69578.0	702.0	150963.0	23327.0
2015-07-01	1048	5093.0	10.0	103.0	116.0	169652.0	11363.0	198647.0	15683.0
2015-07-01	1060	11807.0	8.0	127.0	170.0	110611.0	5581.0	267331.0	51934.0
2015-07-01	1061	33364.0	8.0	105.0	118.0	1229238.0	15547.0	394394.0	83527.0
2015-07-01	1049	3880.0	16.0	139.0	167.0	73710.0	6129.0	127101.0	7458.0
2015-07-01	1044	10035.0	5.0	39.0	119.0	183881.0	2135.0	261108.0	31849.0
2015-07-01	1045	17180.0	2.0	180.0	92.0	368989.0	13389.0	275659.0	19569.0
2015-07-01	1047	11321.0	17.0	107.0	121.0	311091.0	12044.0	93473.0	24766.0
2015-07-01	1042	2382.0	16.0	155.0	15.0	164729.0	2487.0	176704.0	28725.0
2015-07-01	1043	12974.0	14.0	171.0	115.0	35321.0	2603.0	86548.0	50203.0
2015-07-01	1041	10132.0	10.0	75.0	65.0	181529.0	8146.0	78326.0	38079.0
2015-07-01	1068	1800.0	12.0	119.0	86.0	85802.0	1316.0	53777.0	4133.0
2015-07-01	1033	6072.0	9.0	167.0	147.0	214724.0	6336.0	364224.0	28411.0
2015-07-01	1032	3832.0	12.0	171.0	36.0	61334.0	2430.0	201537.0	14147.0
2015-07-01	1030	11188.0	16.0	155.0	17.0	597082.0	24044.0	220263.0	110209.0
2015-07-01	1031	44279.0	16.0	125.0	39.0	296655.0	31957.0	534086.0	61580.0
2015-07-01	1035	10142.0	16.0	178.0	53.0	123858.0	4071.0	97898.0	23437.0
2015-07-01	1034	8516.0	8.0	117.0	39.0	27618.0	2139.0	97122.0	15248.0
2015-07-01	1036	4155.0	6.0	20.0	144.0	232469.0	3707.0	94987.0	16840.0
2015-07-01	1037	15923.0	13.0	71.0	157.0	228416.0	6713.0	572689.0	27705.0
2019-10-01	1039	5209.0	11.0	42.0	87.0	99066.0	9641.0	181706.0	51442.0
2019-10-01	1038	6960.0	2.0	126.0	65.0	169138.0	2152.0	238814.0	17287.0
2019-10-01	1028	4629.0	15.0	82.0	92.0	288743.0	1377.0	122427.0	10813.0
2019-10-01	1029	8870.0	8.0	215.0	120.0	465377.0	14216.0	580730.0	14974.0
2019-10-01	1071	3326.0	3.0	225.0	81.0	130127.0	1582.0	103610.0	35794.0
2019-10-01	1065	2633.0	10.0	51.0	111.0	22009.0	268.0	20860.0	7087.0
2019-10-01	1058	6697.0	2.0	17.0	35.0	128259.0	6936.0	52659.0	22676.0
2019-10-01	1070	5785.0	6.0	83.0	15.0	165968.0	9516.0	303525.0	89759.0
2019-10-01	1072	809.0	4.0	86.0	70.0	36288.0	1646.0	36784.0	4270.0
2019-10-01	1073	375.0	2.0	39.0	77.0	21984.0	427.0	33384.0	5444.0
2019-10-01	1063	3660.0	7.0	178.0	143.0	15768.0	916.0	39090.0	16300.0
2019-10-01	1076	209.0	3.0	82.0	25.0	949.0	38.0	1075.0	2254.0
2019-10-01	1062	927.0	12.0	206.0	108.0	20357.0	1022.0	95916.0	14711.0
2019-10-01	1048	7307.0	16.0	131.0	149.0	60255.0	8596.0	162096.0	13075.0
2019-10-01	1074	2789.0	9.0	282.0	102.0	29412.0	662.0	171708.0	4595.0
2019-10-01	1060	71247.0	6.0	60.0	131.0	364829.0	27033.0	381063.0	34243.0
2019-10-01	1061	17951.0	15.0	153.0	120.0	208893.0	4486.0	85321.0	87837.0
2019-10-01	1075	3471.0	8.0	189.0	34.0	80090.0	1570.0	67184.0	38016.0
2019-10-01	1049	4759.0	22.0	68.0	44.0	173108.0	6447.0	133992.0	37756.0
2019-10-01	1050	16680.0	18.0	113.0	169.0	89721.0	7104.0	95592.0	60231.0
2019-10-01	1044	5909.0	7.0	27.0	159.0	65595.0	10781.0	133153.0	4874.0
2019-10-01	1045	1676.0	8.0	62.0	60.0	275252.0	12485.0	398643.0	9986.0
2019-10-01	1051	3906.0	6.0	100.0	30.0	36428.0	2653.0	135278.0	6033.0
2019-10-01	1047	5571.0	14.0	28.0	136.0	86621.0	7906.0	543248.0	21190.0
2019-10-01	1042	7025.0	7.0	155.0	54.0	50108.0	6449.0	141384.0	37454.0
2019-10-01	1043	10136.0	16.0	160.0	49.0	84879.0	15519.0	248275.0	12409.0
2019-10-01	1069	3963.0	9.0	21.0	35.0	34166.0	750.0	105390.0	10100.0
2019-10-01	1041	2700.0	15.0	161.0	78.0	9446.0	323.0	79965.0	2278.0
2019-10-01	1033	6599.0	19.0	139.0	75.0	103600.0	1216.0	171840.0	20111.0
2019-10-01	1032	5849.0	10.0	128.0	84.0	183974.0	2684.0	351149.0	4245.0
2019-10-01	1030	5270.0	10.0	63.0	113.0	157901.0	9955.0	472409.0	8557.0
2019-10-01	1031	14151.0	13.0	132.0	106.0	50478.0	8494.0	433428.0	25364.0
2019-10-01	1035	2337.0	19.0	41.0	24.0	27644.0	8223.0	182795.0	23333.0
2019-10-01	1034	6867.0	24.0	166.0	75.0	118786.0	5969.0	128059.0	6146.0
2019-10-01	1036	8995.0	9.0	92.0	54.0	194832.0	5040.0	64652.0	16422.0
2019-10-01	1037	22546.0	16.0	74.0	71.0	162014.0	12953.0	535361.0	12307.0
2017-03-01	1039	13096.0	7.0	187.0	127.0	181464.0	3794.0	87947.0	18857.0
2017-03-01	1038	3621.0	12.0	176.0	143.0	72330.0	2828.0	138140.0	9035.0
2017-03-01	1028	4335.0	11.0	187.0	55.0	47155.0	7504.0	51237.0	2028.0
2017-03-01	1029	18701.0	16.0	183.0	37.0	296175.0	3304.0	452513.0	50282.0
2017-03-01	1065	7405.0	12.0	147.0	35.0	65993.0	3643.0	147347.0	15499.0
2017-03-01	1058	2469.0	12.0	98.0	45.0	81153.0	2929.0	88569.0	1258.0
2017-03-01	1064	2801.0	10.0	147.0	139.0	56354.0	5269.0	51042.0	9860.0
2017-03-01	1070	9668.0	9.0	48.0	133.0	208105.0	6618.0	400090.0	57460.0
2017-03-01	1066	1894.0	2.0	194.0	22.0	35503.0	662.0	39929.0	11908.0
2017-03-01	1063	1099.0	2.0	199.0	136.0	128433.0	3803.0	32791.0	20643.0
2017-03-01	1062	1466.0	12.0	80.0	27.0	40683.0	4512.0	187410.0	20023.0
2017-03-01	1048	4534.0	11.0	35.0	117.0	53610.0	1820.0	185376.0	9686.0
2017-03-01	1060	1128.0	14.0	57.0	50.0	129615.0	7138.0	50427.0	6301.0
2017-03-01	1061	22646.0	3.0	257.0	60.0	128309.0	8554.0	688763.0	25445.0
2017-03-01	1049	2819.0	14.0	102.0	76.0	50886.0	2592.0	115052.0	43693.0
2017-03-01	1044	2169.0	16.0	44.0	107.0	30946.0	5873.0	263765.0	26230.0
2017-03-01	1045	4038.0	8.0	170.0	16.0	55997.0	6735.0	669936.0	17005.0
2017-03-01	1047	2712.0	2.0	28.0	155.0	131880.0	1668.0	229221.0	14644.0
2017-03-01	1042	5478.0	5.0	53.0	48.0	174635.0	1093.0	276086.0	7896.0
2017-03-01	1043	16534.0	16.0	59.0	105.0	57825.0	6778.0	40090.0	28476.0
2017-03-01	1069	2411.0	11.0	28.0	104.0	81835.0	3670.0	32326.0	15041.0
2017-03-01	1041	1603.0	18.0	209.0	104.0	34591.0	951.0	9637.0	3704.0
2017-03-01	1033	2520.0	11.0	167.0	40.0	93628.0	4156.0	24583.0	24101.0
2017-03-01	1032	4884.0	13.0	155.0	125.0	90177.0	910.0	25673.0	19772.0
2017-03-01	1030	7817.0	11.0	112.0	144.0	118377.0	9244.0	239310.0	17274.0
2017-03-01	1031	10784.0	3.0	75.0	122.0	41313.0	792.0	312342.0	6980.0
2017-03-01	1035	1453.0	16.0	62.0	57.0	24588.0	2744.0	140870.0	5605.0
2017-03-01	1034	3099.0	6.0	84.0	86.0	111771.0	2346.0	214634.0	6100.0
2017-03-01	1036	4407.0	7.0	50.0	170.0	77469.0	4508.0	95337.0	8357.0
2017-03-01	1037	1613.0	5.0	119.0	99.0	68592.0	1358.0	359929.0	18990.0
2019-04-01	1039	4021.0	9.0	155.0	154.0	116805.0	4621.0	184283.0	36321.0
2019-04-01	1038	1122.0	16.0	77.0	118.0	40334.0	3315.0	99646.0	20488.0
2019-04-01	1028	4406.0	21.0	227.0	143.0	101764.0	6419.0	147211.0	1860.0
2019-04-01	1029	4476.0	15.0	31.0	102.0	123882.0	5506.0	330183.0	19446.0
2019-04-01	1071	2884.0	3.0	87.0	55.0	14185.0	581.0	31432.0	6129.0
2019-04-01	1065	2799.0	10.0	78.0	124.0	35480.0	933.0	28810.0	3189.0
2019-04-01	1058	4879.0	5.0	24.0	66.0	24917.0	3935.0	73541.0	4620.0
2019-04-01	1070	4719.0	1.0	88.0	47.0	51477.0	4005.0	277779.0	50329.0
2019-04-01	1072	1416.0	8.0	224.0	27.0	27097.0	156.0	5799.0	5213.0
2019-04-01	1073	988.0	5.0	223.0	102.0	18983.0	443.0	18947.0	2743.0
2019-04-01	1063	3573.0	11.0	407.0	73.0	56971.0	762.0	82655.0	11208.0
2019-04-01	1062	852.0	8.0	60.0	151.0	105952.0	343.0	62169.0	4395.0
2019-04-01	1048	3240.0	2.0	64.0	117.0	71330.0	3487.0	134680.0	21033.0
2019-04-01	1074	1510.0	7.0	204.0	111.0	66160.0	1671.0	12681.0	10013.0
2019-04-01	1060	4668.0	8.0	20.0	163.0	79775.0	2990.0	202945.0	8061.0
2019-04-01	1061	19592.0	3.0	314.0	144.0	287904.0	4069.0	534822.0	71513.0
2019-04-01	1049	4974.0	16.0	136.0	115.0	88953.0	782.0	117191.0	24746.0
2019-04-01	1050	4463.0	2.0	109.0	149.0	68974.0	7508.0	272048.0	28651.0
2019-04-01	1044	3379.0	7.0	66.0	41.0	89303.0	5973.0	233287.0	6018.0
2019-04-01	1045	8466.0	4.0	76.0	98.0	148322.0	6440.0	103382.0	14241.0
2019-04-01	1051	2310.0	8.0	101.0	102.0	66146.0	2652.0	56850.0	12051.0
2019-04-01	1047	8171.0	22.0	81.0	70.0	80751.0	655.0	97516.0	3181.0
2019-04-01	1042	6033.0	1.0	27.0	100.0	58728.0	4685.0	30590.0	23128.0
2019-04-01	1043	9164.0	15.0	34.0	41.0	70918.0	6266.0	395358.0	19099.0
2019-04-01	1069	1937.0	10.0	84.0	81.0	10682.0	857.0	73182.0	2442.0
2019-04-01	1041	1051.0	2.0	129.0	45.0	60113.0	2431.0	43291.0	4595.0
2019-04-01	1033	4663.0	10.0	176.0	116.0	60623.0	1802.0	73467.0	5355.0
2019-04-01	1032	4589.0	3.0	76.0	83.0	83669.0	6724.0	84162.0	16180.0
2019-04-01	1030	5663.0	3.0	58.0	59.0	166556.0	12682.0	239331.0	17060.0
2019-04-01	1031	42213.0	26.0	192.0	68.0	1085358.0	21745.0	476692.0	49131.0
2019-04-01	1035	929.0	13.0	89.0	59.0	102216.0	4082.0	37503.0	10091.0
2019-04-01	1034	4590.0	8.0	164.0	130.0	23396.0	2741.0	138802.0	3710.0
2019-04-01	1036	990.0	12.0	25.0	68.0	71691.0	2655.0	63021.0	19385.0
2019-04-01	1037	10930.0	14.0	137.0	163.0	251445.0	10635.0	439231.0	33376.0
2017-07-01	1039	14398.0	3.0	111.0	43.0	289351.0	3454.0	67576.0	55185.0
2017-07-01	1038	5690.0	13.0	34.0	80.0	66174.0	10956.0	516388.0	40152.0
2017-07-01	1028	19179.0	6.0	170.0	92.0	309832.0	2754.0	438730.0	18502.0
2017-07-01	1029	45298.0	15.0	198.0	77.0	838088.0	14144.0	360330.0	10375.0
2017-07-01	1065	2052.0	13.0	96.0	145.0	37637.0	2206.0	115623.0	12937.0
2017-07-01	1058	16846.0	5.0	104.0	154.0	277139.0	28600.0	431361.0	150269.0
2017-07-01	1064	902.0	6.0	40.0	23.0	47216.0	6160.0	26780.0	5256.0
2017-07-01	1070	3424.0	14.0	197.0	137.0	250414.0	7461.0	368508.0	95783.0
2017-07-01	1066	4117.0	10.0	162.0	101.0	68630.0	1034.0	132345.0	8677.0
2017-07-01	1063	6838.0	14.0	111.0	70.0	127414.0	6931.0	72077.0	30084.0
2017-07-01	1062	3138.0	5.0	59.0	131.0	96182.0	3640.0	99330.0	12000.0
2017-07-01	1048	5594.0	2.0	98.0	74.0	37579.0	7584.0	178633.0	12029.0
2017-07-01	1060	5429.0	3.0	126.0	115.0	47393.0	3512.0	147637.0	67313.0
2017-07-01	1061	22295.0	13.0	145.0	154.0	811939.0	16100.0	190254.0	88734.0
2017-07-01	1049	4147.0	4.0	131.0	88.0	92535.0	5170.0	41504.0	12557.0
2017-07-01	1044	2963.0	6.0	90.0	95.0	88141.0	8688.0	306035.0	41318.0
2017-07-01	1045	9974.0	15.0	64.0	100.0	291845.0	9018.0	363005.0	25638.0
2017-07-01	1047	13170.0	10.0	238.0	128.0	383146.0	10779.0	558718.0	9725.0
2017-07-01	1042	1599.0	7.0	147.0	31.0	232578.0	3047.0	200238.0	38893.0
2017-07-01	1043	9345.0	9.0	112.0	156.0	213501.0	9439.0	221022.0	19805.0
2017-07-01	1069	4096.0	13.0	183.0	34.0	60961.0	4334.0	106886.0	19959.0
2017-07-01	1041	10928.0	13.0	98.0	30.0	73854.0	8363.0	353102.0	16330.0
2017-07-01	1033	6771.0	8.0	44.0	76.0	115222.0	11038.0	67587.0	18787.0
2017-07-01	1032	7886.0	8.0	120.0	31.0	54374.0	1019.0	129475.0	3372.0
2017-07-01	1030	26163.0	12.0	23.0	88.0	311293.0	28134.0	335178.0	105033.0
2017-07-01	1031	24130.0	4.0	133.0	18.0	363290.0	14286.0	1367460.0	44979.0
2017-07-01	1035	1429.0	4.0	19.0	127.0	124157.0	9166.0	315487.0	19416.0
2017-07-01	1034	3721.0	13.0	66.0	139.0	101529.0	7323.0	115539.0	9112.0
